"General Bipin Rawat: Army better prepared to take on challenges at Pakistan, China border",2019-12-31T16:18:44+05:30,Express Web Desk,"Bipin Rawat, Chief of Defence Staff, Citizenship Law, Doklam, Pulwama",https://indianexpress.com/article/india/army-chief-general-bipin-rawat-chief-of-defence-staff-doklam-pulwama-6192565/
"Former BJP MLA Dilip Ray praises Odisha CM Naveen Patnaik, sparks speculation on joining BJD",2019-12-31T09:29:33+05:30,Sampad Patnaik,"BJD, Naveen Patnaik, Odisha",https://indianexpress.com/article/india/former-bjp-mla-dilip-ray-praises-naveen-patnaik-sparks-speculation-on-joining-bjd-6192668/
"Express daily briefing: To recover damages, UP goes where no state has gone before; Kerala tops SDG index, Bihar at bottom; and more",2019-12-31T09:09:22+05:30,Express Web Desk,"Akhilesh Yadav, Sustainable Development Goals, Uttar Pradesh",https://indianexpress.com/article/india/express-daily-briefing-to-recover-damages-up-goes-where-no-state-has-gone-before-kerala-tops-sdg-index-bihar-at-bottom-and-more-6192611/
Prose for the Present,2019-12-31T06:10:05+05:30,Suanshu Khurana,"Citizenship Amendment Act, Naseeruddin Shah, T M Krishna",https://indianexpress.com/article/india/naseeruddin-shah-tm-krishna-protest-video-caa-protest-citizenship-amendment-act-nrc-npr-6192102/
"New New Delhi: Triangular Parliament with spires, Rashtrapati Bhavan biodiversity park",2019-12-31T13:01:04+05:30,Somya Lakhani,"Central Vista Project, Parliament, Rashtrapati Bhavan",https://indianexpress.com/article/india/new-new-delhi-triangular-parliament-with-spires-rashtrapati-bhavan-biodiversity-park-6192429/
Akhilesh Yadav: ‘300 MLAs upset with him… Yogi gave free hand to cops to save chair’,2019-12-31T13:01:30+05:30,Asad Rehman,"Akhilesh Yadav, Citizenship Amendment Act, Yogi Adityanath",https://indianexpress.com/article/india/akhilesh-yadav-yogi-adityanath-caa-protests-violence-uattar-pradesh-police-6192418/
"Sustainable Development Goals: Kerala retains No. 1 slot, Bihar at bottom, UP is highest gainer",2019-12-31T07:03:00+05:30,ENS Economic Bureau,"Bihar, Kerala, NITI Aayog, Sustainable Development Goals",https://indianexpress.com/article/india/sustainable-development-goals-kerala-retains-no-1-slot-bihar-at-bottom-up-is-highest-gainer-6192345/
Forest cover up but large tracts of dense forest have turned non-forest,2019-12-31T04:44:09+05:30,Jay Mazoomdaar,"forest, Prakash Javadekar",https://indianexpress.com/article/india/forest-cover-up-but-large-tracts-of-dense-forest-have-turned-non-forest-6192377/
"Maharashtra has 19 ministers who are dynasts, Congress tops with 8",2019-12-31T08:26:38+05:30,ZEESHAN SHAIKH,"Aaditya Thackeray, Sharad Pawar, Uddhav Thackeray",https://indianexpress.com/article/india/19-is-tally-of-ministers-who-are-dynasts-congress-tops-with-8-6192374/
Protest damage notices: Uttar Pradesh goes where no state has gone before,2019-12-31T13:01:40+05:30,Deeptiman Tiwary,"BJP, Citizenship Amendment Act, Uttar Pradesh, Yogi Adityanath",https://indianexpress.com/article/india/protest-damage-notices-uttar-pradesh-goes-where-no-state-has-gone-before-6192271/
"General Bipin Rawat retires as Army Chief, begins as Chief of Defence Staff",2019-12-31T07:12:01+05:30,Sushant Singh,"Bipin Rawat, Chief of Defence Staff",https://indianexpress.com/article/india/general-rawat-retires-as-army-chief-begins-as-chief-of-defence-staff-6192299/
"42,500 MT of onion available, send your demand: Ram Vilas Paswan asks states",2019-12-31T04:40:53+05:30,Express News Service,"onion price hike, Ram Vilas Pawan",https://indianexpress.com/article/india/42500-mt-of-onion-available-send-your-demand-ram-vilas-paswan-asks-states-6192393/
"CM Uddhav gets his son, Pawar his nephew in Maharashtra Cabinet",2019-12-31T10:06:03+05:30,Sandeep A Ashar,Uddhav Thackarey,https://indianexpress.com/article/india/cm-uddhav-gets-his-son-pawar-his-nephew-in-maharashtra-cabinet-6192331/
Koregaon Bhima: Cop on duty at site of violence which killed brother,2019-12-31T05:58:00+05:30,Chandan Haygunde,Bhima Koregaon,https://indianexpress.com/article/india/koregaon-bhima-cop-on-duty-at-site-of-violence-which-killed-brother-6192314/
Four dead as blast in methanol tank sparks fire at Kandla port,2019-12-31T03:44:29+05:30,Express News Service,,https://indianexpress.com/article/india/four-dead-as-blast-in-methanol-tank-sparks-fire-at-kandla-port-6192308/
"Coldest night in Jammu in five years, flights cancelled, trains delayed",2019-12-31T03:40:57+05:30,Express News Service,Jammu and Kashmir,https://indianexpress.com/article/india/coldest-night-in-jammu-in-five-years-flights-cancelled-trains-delayed-6192204/
"Post-Art 370, J&K opens up jobs as HC calls for applications from across India",2019-12-31T07:23:21+05:30,Arun Sharma,"article 370, Jammu and Kashmir",https://indianexpress.com/article/india/post-art-370-jk-opens-up-jobs-as-hc-calls-for-applications-from-across-india-6192304/
Five Kashmir politicians released from detention,2019-12-31T03:33:54+05:30,Adil Akhzer,Jammu and Kashmir,https://indianexpress.com/article/india/five-kashmir-politicians-released-from-detention-6192253/
"Gun licensing ‘fraud’: CBI searches 17 locations, premises of two IAS officers",2019-12-31T03:32:35+05:30,Express News Service,"CBI, Jammu and Kashmir",https://indianexpress.com/article/india/gun-licensing-fraud-cbi-searches-17-locations-premises-of-two-ias-officers-6192261/
Kerala House to discuss new citizenship law today,2019-12-31T02:52:16+05:30,Shaju Philip,CAA protests,https://indianexpress.com/article/india/kerala-house-to-discuss-new-citizenship-law-today-6192242/
CAA Protests: Railways to recover damage worth Rs 80 crore,2019-12-31T07:19:43+05:30,Express News Service,"CAA protests, Indian Railways",https://indianexpress.com/article/india/caa-protests-railways-to-recover-damage-worth-rs-80-crore-6192247/
"After Rs 6 lakh DD, Bulandshahr DM says notices would have been sent otherwise",2019-12-31T07:26:42+05:30,Sukrita Baruah,"CAA protests, Citizenship Amendment Act, NRC, UP clashes",https://indianexpress.com/article/india/after-rs-6-lakh-dd-bulandshahr-dm-says-notices-would-have-been-sent-otherwise-6192230/
"Days before CAB tabled in House, inter-ministry meet discussed strategy",2019-12-31T13:00:52+05:30,Shubhajit Roy,"CAA protests, Citizenship Bill, Narendra Modi",https://indianexpress.com/article/india/days-before-cab-tabled-in-house-inter-ministry-meet-discussed-strategy-6192207/
There’s no place for revenge in Hinduism: Priyanka to Yogi,2019-12-31T05:17:19+05:30,Maulshree Seth,"CAA protests, Priyanka Gandhi, Yogi Adityanath",https://indianexpress.com/article/india/no-place-for-violence-revenge-in-country-priyanka-to-yogi-adityanath-6192225/
PM Modi launches social media campaign in support of CAA,2019-12-31T02:19:39+05:30,Express News Service,"CAA protests, Narendra Modi",https://indianexpress.com/article/india/pm-modi-launches-social-media-campaign-in-support-of-caa-6192200/
Giriraj Singh backs Meerut SP’s ‘go to Pakistan’ remark,2019-12-31T02:17:32+05:30,Express News Service,"CAA protests, Giriraj Singh, Meerut Clashes",https://indianexpress.com/article/india/giriraj-singh-backs-meerut-sps-go-to-pakistan-remark-6192170/
Jharkhand: BJP opposes move to withdraw all Pathalgadi cases,2019-12-31T02:07:35+05:30,Abhishek Angad,Hemant Soren,https://indianexpress.com/article/india/jharkhand-bjp-opposes-move-to-withdraw-all-pathalgadi-cases-6192185/
"Bihar: Prashant Kishor mounts pressure on BJP, says JD(U) should be senior alliance partner",2019-12-31T02:01:44+05:30,Santosh Singh,"Nitish Kumar, Prashant Kishor",https://indianexpress.com/article/india/bihar-prashant-kishor-mounts-pressure-on-bjp-says-jdu-should-be-senior-alliance-partner-6192176/
"Maharashtra: Of 36 ministers who took oath, 16 have links with sugar mills",2019-12-31T02:00:33+05:30,Parthasarathi Biswas,Uddhav Thackeray,https://indianexpress.com/article/india/maharashtra-of-36-ministers-who-took-oath-16-have-links-with-sugar-mills-6192167/
Maharashtra gets Muslim ministers after 5-year hiatus,2019-12-31T12:17:12+05:30,ZEESHAN SHAIKH,"Nawab Malik, Uddhav Thackeray",https://indianexpress.com/article/india/maharashtra-gets-muslim-ministers-after-5-year-hiatus-6192166/
"Prashant Kishor under fire from Sushil Modi, Nitish aide over Bihar seat-sharing formula",2019-12-30T22:06:09+05:30,Express Web Desk,,https://indianexpress.com/article/india/prashant-kishor-under-fire-from-sushil-modi-nitish-aide-over-bihar-seat-sharing-formula-6192037/
Mamata will go to any lengths to secure vote bank: Dilip Ghosh,2019-12-30T20:53:18+05:30,PTI,"Dilip Ghosh, Mamata Banerjee",https://indianexpress.com/article/india/mamata-will-go-to-any-lengths-to-secure-vote-bank-dilip-ghosh-6192017/
Did not see any Hindus or Muslims… just students protesting: Raghu Rai,2019-12-30T22:16:35+05:30,Debraj Deb,Citizenship Amendment Act,https://indianexpress.com/article/india/caa-nrc-hindus-muslims-students-citizenship-law-protests-raghu-rai-6192012/
Deadline for PAN-Aadhaar linking extended till March 2020,2019-12-30T20:47:34+05:30,Express Web Desk,Aadhaar,https://indianexpress.com/article/india/deadline-for-pan-aadhaar-linking-extended-till-march-2020-6191911/
"Meerut SP did what police, a patriot should do: Union Minister Giriraj Singh",2019-12-30T20:37:19+05:30,PTI,"Giriraj Singh, meerut, Pakistan",https://indianexpress.com/article/india/meerut-sp-did-what-police-a-patriot-should-do-giriraj-singh-go-to-pakistan-remark-6191994/
Minor fire breaks out near SPG reception area of PM’s residence,2019-12-30T22:03:55+05:30,Express Web Desk,,https://indianexpress.com/article/india/narendra-modi-residence-7-lok-kalyan-marg-fire-live-updates-6191976/
"Rahul Gandhi ‘biggest fool, doesn’t understand Citizenship Act: BJP MP",2019-12-30T19:32:18+05:30,PTI,"Citizenship Amendment Act, Rahul Gandhi",https://indianexpress.com/article/india/rahul-gandhi-biggest-fool-doesnt-understand-citizenship-act-bjp-mp-6191939/
"Mamata Banerjee urges political parties, civil societies to join hands and isolate BJP",2019-12-30T19:30:00+05:30,PTI,"Citizenship Amendment Act, Mamata Banerjee",https://indianexpress.com/article/india/mamata-urges-political-parties-civil-societies-to-join-hands-and-isolate-bjp-6191926/
Capt Amarinder Singh calls upon Indians to unite against BJP’s ‘divisive’ politics over CAA,2019-12-30T21:35:29+05:30,Express News Service,"Captain Amarinder Singh, Citizenship Amendment Act",https://indianexpress.com/article/india/capt-amarinder-singh-calls-upon-indians-to-unite-against-bjps-divisive-politics-over-caa-6191736/
"Drass in Ladakh shivers at – 28.8 degree C, flights operations at Jammu airport hit",2019-12-30T19:00:08+05:30,Express News Service,,https://indianexpress.com/article/india/drass-in-ladakh-shivers-at-minus-28-8-degree-c-all-flights-to-srinagar-delhi-cancelled-from-jammu-6191754/
"Five Kashmiri political leaders, detained since August 5, released",2019-12-30T19:11:57+05:30,Express Web Desk,,https://indianexpress.com/article/india/five-kashmiri-political-leaders-detained-since-august-5-released-6191684/
‘Reclaiming the night’: Why thousands of women in Kerala took to streets at midnight,2019-12-30T18:16:20+05:30,Vishnu Varma,Kerala government,https://indianexpress.com/article/india/kerala/delhi-2012-gang-rape-case-kerala-women-take-to-streets-6191714/
Complaint against Mohan Bhagwat over ‘all Indians are Hindus’ remark,2019-12-30T17:02:03+05:30,Express Web Desk,"Mohan Bhagwat, RSS",https://indianexpress.com/article/india/congress-leader-files-complaint-against-rss-chief-over-all-130-crore-indians-are-hindus-remark-6191599/
Hinduism does not advocate violence or “revenge”: Priyanka hits out at Adityanath,2019-12-31T02:30:58+05:30,Express Web Desk,"Citizenship Amendment Act, Priyanka Gandhi Vadra, UP Police",https://indianexpress.com/article/india/citizenship-amendment-act-bill-caa-cab-protests-up-police-governor-priyanka-gandhi-6191610/
"Very encouraging, says Prakash Javadekar as forest cover jumps by 5,188 sq.km",2019-12-30T18:00:39+05:30,Esha Roy,Prakash Javadekar,https://indianexpress.com/article/india/forest-report-2019-prakash-javadekar-jump-in-forest-tree-cover-numbers-6191595/
Govt may provide tax incentives for startups in Budget,2019-12-30T16:15:57+05:30,PTI,Nirmala Sitharaman,https://indianexpress.com/article/india/union-budget-2020-tax-incentives-startups-6191565/
General Bipin Rawat named India’s first Chief of Defence Staff,2019-12-30T22:08:49+05:30,Express Web Desk,Bipin Rawat,https://indianexpress.com/article/india/general-bipin-rawat-named-india-first-chief-of-defence-staff-6191537/
"CBI searches 13 locations in J&K, NCR in connection with arms licence case",2019-12-30T14:29:41+05:30,PTI,CBI,https://indianexpress.com/article/india/cbi-carries-out-searches-at-13-locations-in-connections-with-arms-licenses-case-6191432/
Congress MP asks President to sack Army Chief Bipin Rawat over CAA protest remarks,2019-12-30T16:27:15+05:30,Express Web Desk,"Army Chief, Bipin Rawat, Citizenship Law",https://indianexpress.com/article/india/congress-mp-asks-president-to-sack-army-chief-bipin-rawat-over-citizenship-law-remarks-6185652/
Kerala State Lottery Today Results announced: Winner to take home Rs 65 lakh!,2019-12-31T14:16:58+05:30,Express Web Desk,"Kerala, Kerala lottery",https://indianexpress.com/article/india/kerala-lottery-win-win-w-545-today-results-6191005/
"CRPF denies Priyanka Gandhi’s security breach, blames her for scooter ride at Lucknow protest",2019-12-30T16:05:44+05:30,Express Web Desk,"CAA protests, Priyanka Gandhi, Uttar Pradesh",https://indianexpress.com/article/india/crpf-denies-priyanka-gandhis-security-breach-blames-her-for-scooter-ride-at-lucknow-protest-6191313/
‘Very special moment’: Ireland PM Leo Varadkar after first visit to ancestral village in Maharashtra,2019-12-30T16:06:08+05:30,Express Web Desk,Leo Varadkar,https://indianexpress.com/article/india/ireland-pm-leo-varadkar-visits-ancestral-village-in-maharashtra-6191293/
#IndiaSupportsCAA campaign launched on NaMo App,2019-12-30T13:32:55+05:30,Express Web Desk,"CAA protests, Citizenship Amendment Act, Narendra Modi",https://indianexpress.com/article/india/citizenship-amendment-act-protests-live-updates-narendra-modi-twitter-campaign-6191232/
Four more Navy personnel arrested by Andhra police for ‘spying’ for Pakistan links,2019-12-30T12:12:14+05:30,Sreenivas Janyala,"Andhra Pradesh, Indian Navy",https://indianexpress.com/article/india/four-more-navy-personnel-arrested-by-andhra-police-for-spying-for-pakistan-links-6191279/
"Maharashtra: Ajit Pawar takes oath as deputy CM, Aaditya Thackeray finds place in Cabinet",2019-12-30T20:46:43+05:30,Express Web Desk,"Aaditya Thackeray, shiv sena",https://indianexpress.com/article/india/aaditya-thackeray-maharashtra-cabinet-expansion-shiv-sena-6191206/
Navy bans Facebook after 11 personnel arrested for espionage with Pakistan links,2019-12-30T16:05:31+05:30,Express Web Desk,"Espionage case, Facebook, Indian Navy",https://indianexpress.com/article/india/indian-navy-bans-facebook-espionage-racket-pakistan-6191139/
"JD(U) bigger party than BJP in Bihar, should fight more seats in 2020 polls: Prashant Kishor",2019-12-30T16:05:17+05:30,Express Web Desk,"Bihar, Nitish Kumar, Prashant Kishor",https://indianexpress.com/article/india/jdu-a-bigger-party-than-bjp-in-bihar-should-fight-more-seats-in-2020-polls-prashant-kishor-6191087/
"Anti-CAA ‘kolams’ spotted outside Stalin, Kanimozhi homes in Chennai",2019-12-30T09:28:58+05:30,Express Web Desk,"CAA protests, Citizenship Amendment Act, Kanimozhi, MK Stalin",https://indianexpress.com/article/india/citizenship-amendment-act-protests-kolams-chennai-karunanidhi-stalin-kanimozhi-houses-6191064/
Aligarh society claims Irfan Habib was pushed by Kerala Governor’s security officers at IHC event,2019-12-30T16:06:34+05:30,Express Web Desk,"Citizenship Law, Irfan Habib, Kerala Governor",https://indianexpress.com/article/india/irfan-habib-kerala-governor-indian-history-congress-citizenship-act-6191042/
Wikipedia writes to IT Minister: New govt guidelines will severely disrupt our model,2019-12-30T10:03:57+05:30,Karishma Mehrotra,"Ravi Shankar Prasad, Wikipedia",https://indianexpress.com/article/india/wikipedia-it-minister-govt-guidelines-ravi-shankar-prasad-6190872/
"Cabinet expansion today: Ajit Pawar set to get dy CM post, Chavan likely to miss out",2019-12-30T04:52:19+05:30,Manoj Dattatrye More,,https://indianexpress.com/article/india/cabinet-expansion-today-ajit-pawar-set-to-get-dy-cm-post-chavan-likely-to-miss-out-6190833/
"From New Year, evening OPD in Chhattisgarh to suit workers, office-goers",2019-12-30T06:58:53+05:30,Dipankar Ghose,"Chhattisgarh, healthcare, OPD",https://indianexpress.com/article/india/new-year-evening-opd-chhattisgarh-workers-office-goers-6190849/
"On the ground in Uttar Pradesh, protest divide along religion, not politics",2019-12-30T11:49:36+05:30,Ravish Tiwari,"CAA protests, Citizenship Law, Uttar Pradesh",https://indianexpress.com/article/india/up-caa-protest-religion-politics-6190819/
"No outreach on CAA, foreign diplomats warn: India fast losing friends",2019-12-30T11:49:49+05:30,Shubhajit Roy,"Citizenship Amendment Act, Citizenship Law",https://indianexpress.com/article/india/caa-article-370-foreign-diplomats-warn-india-losing-friends-6190809/
"In Sambhal, 57-year-old doctor, man behind 2 schools get damage notices",2019-12-30T11:50:24+05:30,Kaunain Sheriff M,"CAA protests, Citizenship Law, Uttar Pradesh",https://indianexpress.com/article/india/in-sambhal-57-year-old-doctor-man-behind-2-schools-get-damage-notices-6190784/
"The youth detest anarchy, says PM in 2019’s last Mann ki Baat",2019-12-30T04:21:55+05:30,Express News Service,"CAA protests, Mann Ki Baat, Narendra Modi",https://indianexpress.com/article/india/the-youth-detest-anarchy-says-pm-in-2019s-last-mann-ki-baat-6190841/
"Hemant Soren sworn in as Jharkhand CM, stage signals show of Oppn strength",2019-12-30T05:50:54+05:30,Abhishek Angad,Hemant Soren,https://indianexpress.com/article/india/hemant-soren-sworn-in-as-jharkhand-cm-stage-signals-show-of-oppn-strength-6190769/
Kerala Jamia student faces CPM ire for criticising CM Pinarayi Vijayan,2019-12-30T04:04:57+05:30,Shaju Philip,"CAA protests, Pinarayi Vijayan",https://indianexpress.com/article/india/kerala-jamia-student-faces-cpm-ire-for-criticising-cm-pinarayi-vijayan-6190801/
"MP honey trap case:  Chargesheet says 2 TV journalists middlemen between accused, victims",2019-12-30T04:02:46+05:30,Milind Ghatwai,Madhya Pradesh Police,https://indianexpress.com/article/india/mp-honey-trap-case-chargesheet-says-2-tv-journalists-middlemen-between-accused-victims-6190805/
Meerut police add sedition charge to FIR in December 20 clashes,2019-12-30T07:06:04+05:30,Amil Bhatnagar,"CAA protests, meerut",https://indianexpress.com/article/india/meerut-police-add-sedition-charge-to-fir-in-december-20-caa-clashes-6190761/
Belgaum dispute: State transport suspends bus services to Karnataka,2019-12-30T03:48:05+05:30,,Karnataka,https://indianexpress.com/article/india/belgaum-dispute-state-transport-suspends-bus-services-to-karnataka-6190788/
Villagers in Tamil Nadu deny reports of conversion to Islam,2019-12-30T16:08:31+05:30,Arun Janardhanan,,https://indianexpress.com/article/india/villagers-in-tamil-nadu-deny-reports-of-conversion-to-islam-6190737/
CDS: Govt notifies retirement age at 65,2019-12-30T03:54:37+05:30,Sushant Singh,,https://indianexpress.com/article/india/cds-govt-notifies-retirement-age-at-65-6190794/
Maharashtra to become third state to take measures to curb overfishing,2019-12-30T03:22:50+05:30,Sanjana Bhalerao,fishing,https://indianexpress.com/article/india/maharashtra-to-become-third-state-to-take-measures-to-curb-overfishing-6190719/
After Triple Talaq law — ‘The harassment has not stopped but has just changed’,2019-12-30T03:07:58+05:30,Sadaf Modak,"domestic violence, Triple talaq",https://indianexpress.com/article/india/the-harassment-has-not-stopped-but-has-just-changed-6190717/
Amit Shah: ‘Govt to ensure 100 days a year leave for paramilitary men’,2019-12-30T03:04:16+05:30,Express News Service,"amit shah, CRPF",https://indianexpress.com/article/india/amit-shah-govt-to-ensure-100-days-a-year-leave-for-paramilitary-men-6190739/
"Priyanka Gandhi meets Sadaf’s children, calls Yogi govt ‘insensitive’ for arresting her",2019-12-30T02:56:41+05:30,Express News Service,"CAA protests, Priyanka Gandhi",https://indianexpress.com/article/india/priyanka-gandhi-meets-sadafs-children-calls-yogi-govt-insensitive-for-arresting-her-6190733/
"Will not fill NPR forms, BJP can’t decide who is a citizen: Akhilesh Yadav",2019-12-30T02:51:43+05:30,Express News Service,"Akhilesh Yadav, CAA protests",https://indianexpress.com/article/india/will-not-fill-npr-forms-bjp-cant-decide-who-is-a-citizen-akhilesh-yadav-6190715/
Ramesh Pokhriyal: ‘Won’t tolerate varsities becoming politicking hubs’,2019-12-30T02:51:13+05:30,Express News Service,"National Register of Citizens, Ramesh Pokhriyal",https://indianexpress.com/article/india/ramesh-pokhriyal-wont-tolerate-varsities-becoming-politicking-hubs-6190726/
Those opposing CAA are anti-Dalit: JP Nadda,2019-12-30T02:45:04+05:30,Express News Service,"CAA protests, JP Nadda",https://indianexpress.com/article/india/those-opposing-caa-are-anti-dalit-jp-nadda-6190713/
Kerala considers going to court against CAA: No law above Constitution,2019-12-30T07:02:08+05:30,Shaju Philip,"CAA protests, Citizenship Law, Kerala, Pinarayi Vijayan",https://indianexpress.com/article/india/kerala-considers-going-to-court-against-caa-no-law-above-constitution-6190685/
"Maharashtra: Uddhav Thackeray to expand Cabinet today, Ajit Pawar to return as Dy CM",2019-12-30T07:10:05+05:30,Express News Service,"ajit pawar, Uddhav Thackeray",https://indianexpress.com/article/india/maharashtra-uddhav-thackeray-to-expand-cabinet-today-ajit-pawar-to-return-as-dy-cm-6190686/
"Another FIR filed against Raveena Tandon, Farah Khan and Bharti Singh",2019-12-30T01:59:36+05:30,Express News Service,,https://indianexpress.com/article/india/another-fir-filed-against-raveena-tandon-farah-khan-and-bharti-singh-6190662/
"Tourists flock to Himachal to ring in the new year, rush clogs several roads",2019-12-30T01:51:08+05:30,Express News Service,Himachal Pradesh,https://indianexpress.com/article/india/tourists-flock-to-himachal-to-ring-in-the-new-year-rush-clogs-several-roads-6190659/
"Shimla defies intense cold wave sweeping the region as high hills, lower Himachal shiver",2019-12-30T01:44:40+05:30,Express News Service,,https://indianexpress.com/article/india/shimla-defies-intense-cold-wave-sweeping-the-region-as-high-hills-lower-himachal-shiver-6190656/
"Child trafficking racket busted, 137 boys rescued in Surat",2019-12-30T05:49:24+05:30,Express News Service,"child kidnapping, Surat",https://indianexpress.com/article/india/child-trafficking-racket-busted-137-boys-rescued-in-surat-6190603/
"Democracy under threat, says Yogendra Yadav",2019-12-30T01:03:01+05:30,Express News Service,Yogendra Yadav,https://indianexpress.com/article/india/democracy-under-threat-says-yogendra-yadav-6190611/
Maharashtra: How a little-used rule helped forest officials rescue two orphaned tiger cubs,2019-12-30T00:30:34+05:30,Vivek Deshpande,tiger,https://indianexpress.com/article/india/maharashtra-how-forest-officials-used-a-little-known-rule-to-rescue-two-orphaned-tiger-cubs-6190553/
CDS can serve up to maximum age of 65 years: Govt amends rules,2019-12-29T20:50:27+05:30,PTI,,https://indianexpress.com/article/india/cds-can-serve-up-to-maximum-age-of-65-years-govt-amends-rules-6190488/
‘Insensitive’ UP govt has crossed all limits: Priyanka on Sadaf Zafar’s arrest; BJP says theatrics won’t fetch votes,2019-12-29T19:58:13+05:30,PTI,"Citizenship Amendment Act, Priyanka Gandhi, Sadaf Jafar",https://indianexpress.com/article/india/citizenship-amendment-act-bill-caa-cab-protests-priyanka-gandhi-sadaf-zafar-arrest-up-bjp-congress-6190459/
"Jharkhand: In first cabinet decision, Hemant govt drops Pathalgadi sedition cases",2019-12-29T21:02:44+05:30,Abhishek Angad,"Hemant Soren, JMM",https://indianexpress.com/article/india/jharkhand-in-first-cabinet-decision-hemant-govt-drops-pathalgadi-sedition-cases-6190425/
Amit Shah unveils new insignia for CRPF’s VIP security wing,2019-12-29T18:50:40+05:30,PTI,"amit shah, CRPF",https://indianexpress.com/article/india/amit-shah-unveils-new-insignia-for-crpf-vip-security-wing-6190426/
"Housing satisfaction for CAPF jawans to be enhanced, plan in next Budget: Shah",2019-12-29T18:45:41+05:30,PTI,amit shah,https://indianexpress.com/article/india/housing-satisfaction-for-capf-jawans-to-be-enhanced-plan-in-next-budget-shah-6190279/
BJP blatantly lying about regularising unauthorised colonies: Arvind Kejriwal,2019-12-29T18:38:23+05:30,Express Web Desk,Arvind Kejriwal,https://indianexpress.com/article/india/bjp-blatantly-lying-about-regularising-unauthorised-colonies-arvind-kejriwal-6190344/
"Power discoms faced losses worth Rs 27,000 crore in FY19: Minister R K Singh",2019-12-29T17:02:53+05:30,PTI,R K Singh,https://indianexpress.com/article/india/power-discoms-faced-losses-worth-rs-27000-crore-in-fy19-minister-r-k-singh-6190217/
"UP Dy CM Keshav Prasad Maurya hits out at Priyanka Gandhi, says ‘nautanki’ will not fetch votes for Cong",2019-12-29T18:53:17+05:30,Express Web Desk,Priyanka Gandhi,https://indianexpress.com/article/india/priyanka-gandhi-congress-keshav-prasad-maurya-uttar-pradesh-6190225/
Another FIR against Raveena Tandon for ‘hurting religious sentiments’,2019-12-29T18:58:12+05:30,Express News Service,"Bharti Singh, farah khan, Raveena Tandon",https://indianexpress.com/article/india/raveena-tandon-farah-khan-bharti-singh-fir-punjab-police-6190292/
"There is need for constructive debate on CAA, NPR: Vice President",2019-12-29T16:19:29+05:30,PTI,"Citizenship Amendment Act, NPR, NRC",https://indianexpress.com/article/india/there-is-need-for-constructive-debate-on-caa-npr-vice-president-6190264/
"New govt will usher in an era of peace in Jharkhand, says Rahul as Hemant Soren takes oath as CM",2019-12-29T20:59:41+05:30,Express Web Desk,"Congress, Hemant Soren, Jharkhand, JMM",https://indianexpress.com/article/india/oppn-leaders-in-attendance-hemant-soren-takes-oath-as-jharkhand-chief-minister-6190163/
Modi govt determined to take care of families of central security forces personnel: Amit Shah,2019-12-29T14:29:40+05:30,PTI,"amit shah, CRPF",https://indianexpress.com/article/india/narendra-modi-govt-determined-to-take-care-of-families-of-central-security-forces-personnel-amit-shah-6190087/
Not Axis Bank employee’s job: Priyanka Chaturvedi takes a dig at Fadnavis’ wife,2019-12-29T17:18:42+05:30,Express Web Desk,"Amruta Fadnavis, Axis Bank, Devendra Fadnavis, Priyanka Chaturvedi",https://indianexpress.com/article/india/maharashtra-government-uddhav-thackeray-salary-accounts-axis-bank-amruta-fadnavis-priyanka-chaturvedi-6189993/
Haryana: 51 IAS officers transferred in midnight bureaucratic reshuffle,2019-12-29T14:06:33+05:30,Express News Service,,https://indianexpress.com/article/india/haryana-51-ias-officers-transferred-in-midnight-bureaucratic-reshuffle-6190074/
Surat: Child trafficking racket busted; 135 kids rescued,2019-12-29T14:16:47+05:30,Vaibhav Jha,"ahmedabad, Gujarat",https://indianexpress.com/article/india/surat-child-trafficking-racket-busted-135-kids-rescued-6189801/
"Lok Sabha polls to Ayodhya verdict, here is what PM Modi spoke on ‘Mann Ki Baat’ this year",2019-12-29T13:54:22+05:30,Express Web Desk,"Mann Ki Baat, Narendra Modi",https://indianexpress.com/article/india/pm-narendra-modi-mann-ki-baat-2019-list-of-topics-6189875/
Immediate action…if party discipline broken: Mayawati suspends BSP MLA for supporting CAA,2019-12-30T02:57:52+05:30,Milind Ghatwai,"BSP, Mayawati",https://indianexpress.com/article/india/immediate-action-taken-if-party-discipline-broken-mayawati-suspends-bsp-mla-for-supporting-caa-6189838/
‘Not wrong’: Keshav Prasad Maurya on Meerut cop’s ‘go to Pakistan’ remark,2019-12-29T13:09:26+05:30,Express Web Desk,"Citizenship Law, Keshav Prasad Maurya, Uttar Pradesh",https://indianexpress.com/article/india/not-wrong-keshav-prasad-maurya-on-meerut-cops-go-to-pakistan-remark-6189992/
"‘Youth dislike anarchy, instability, nepotism’: PM Modi in Mann ki baat",2019-12-29T17:18:07+05:30,Express Web Desk,"Mann Ki Baat, Narendra Modi",https://indianexpress.com/article/india/youth-dislike-anarchy-instability-nepotism-pms-address-in-final-edition-of-2019-mann-ki-baat-6189933/
Kerala Lottery Results Today announced: First Prize worth is Rs 70 lakh!,2019-12-30T15:02:36+05:30,Express Web Desk,"Kerala lottery, Kerala Pournami Lottery",https://indianexpress.com/article/india/kerala/kerala-pournami-lottery-rn-424-today-results-winner-to-take-home-rs-70-lakh-6189886/
